id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,eq_mag_ml,eq_mag_mfa,eq_mag_unk,intensity,country,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
6659,Tsu,2005,4,10,10.0,29.0,11.2,19.0,6.7,6.7,6.7,6.4,,,,5.0,INDONESIA,,INDONESIA:  PADANG,-1.644,99.607,60,,,,,,,,,,,,,,,,,,,,,,,,
8956,,2006,1,27,16.0,58.0,53.6,397.0,7.6,7.6,,7.0,,,,,INDONESIA,,INDONESIA:  BANDA SEA,-5.473,128.131,170,,,,,,,,,,,,,,,,,,,,,,,,
7533,,2007,8,8,17.0,4.0,58.0,289.0,7.5,7.5,,,,,,,INDONESIA,,INDONESIA:  JAVA,-5.968,107.655,60,,,,,,,,,,,,,,,,,,,,,,,,
7575,,2007,9,12,23.0,49.0,3.7,35.0,7.9,7.9,8.1,6.6,,,,,INDONESIA,,INDONESIA:  SUMATRA,-2.625,100.841,60,,,,,,,,,,,,,,,,,,,,,,,,
7870,,2008,2,20,8.0,8.0,30.5,26.0,7.4,7.4,7.5,6.5,,,,,INDONESIA,,INDONESIA:  SUMATERA:  ACEH PROVINCE,2.768,95.964,60,3.0,1.0,,,25.0,1.0,,,,,,,3.0,1.0,,,25.0,1.0,,,,,,
8211,Tsu,2009,1,3,22.0,33.0,40.2,23.0,7.3,7.3,7.4,6.7,,,,,INDONESIA,,PAPUA NEW GUINEA:  NEAR NORTH COAST,-0.691,133.305,170,,,,,,,,,,,,,,,,,,,,,,,,
8472,Tsu,2009,8,16,7.0,38.0,21.7,20.0,6.7,6.7,6.7,6.5,,,,,INDONESIA,,INDONESIA:  SUMATRA:  PADANG,-1.479,99.49,60,,,,,9.0,1.0,,,,,,,,,,,9.0,1.0,,,,,,
8992,,2010,1,10,0.0,25.0,4.2,65.0,5.1,,,5.1,,,,,INDONESIA,,INDONESIA:  JAVA:  GARUT,-7.907,107.879,60,1.0,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,
8973,Tsu,2010,4,6,22.0,15.0,1.5,31.0,7.8,7.8,7.9,7.0,,,,,INDONESIA,,INDONESIA:  SUMATRA,2.383,97.048,60,,,,,,,,,,,,,,,,,,,,,,,,
9880,Tsu,2012,4,11,10.0,43.0,10.8,25.0,8.2,8.2,,7.2,,,,,INDONESIA,,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,60,,,,,,,,,,,,,,,,,,,,,,,,
10119,Tsu,2014,11,15,2.0,32.0,12.0,45.0,7.1,7.1,,,,,,5.0,INDONESIA,,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,170,,,,,,,,,,,,,,,,,,,,,,,,
10175,Tsu,2016,3,2,12.0,49.0,11.0,24.0,7.8,7.8,,,,,,5.0,INDONESIA,,INDONESIA: SUMATRA:,-4.952,94.33,60,,,,,,,,,,,,,,,,,,,,,,,,
9934,Tsu,2012,8,27,4.0,37.0,19.4,28.0,7.3,7.3,,,,,,,NICARAGUA,,NICARAGUA:  OFF THE COAST,12.139,-88.59,100,,,,,,,,,,,,,,,,,,,,,,,,
10211,Tsu,2016,11,24,18.0,43.0,,33.0,6.9,6.9,,,,,,5.0,NICARAGUA,,NICARAGUA,11.96,-88.835,100,,,,,,,,,,,,,,,,,,,,,,,,
10054,Tsu,2013,11,17,9.0,4.0,53.0,10.0,7.7,7.7,,,,,,,ANTARCTICA,,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,-60.274,-46.401,20,,,,,,,,,,,,,,,,,,,,,,,,
10276,,2017,11,13,2.0,28.0,24.0,20.0,6.5,6.5,,,,,,,COSTA RICA,,COSTA RICA: JACO,9.526,-84.505,100,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,
9112,Tsu,2005,2,14,18.0,5.0,59.3,12.0,5.8,5.8,5.5,5.6,,,,,GUADELOUPE,,GUADELOUPE,15.775,-61.744,90,,,,,,,,,,,,,,,,,,,,,,,,
5629,,2002,4,12,4.0,0.0,23.7,10.0,5.9,5.9,5.9,5.8,,,,,TAJIKISTAN,,TAJIKISTAN; AFGHANISTAN: DO ABI-NAHRIN,39.959,69.417,40,50.0,1.0,,,150.0,3.0,,2.0,160.0,3.0,160.0,3.0,50.0,1.0,,,150.0,3.0,,,160.0,3.0,250.0,3.0
7363,,2006,7,29,0.0,11.0,51.3,34.0,5.6,5.6,5.2,4.8,,,,,TAJIKISTAN,,TAJIKISTAN:  PANJ-QUMSANGIR,37.255,68.828,40,3.0,1.0,,,19.0,1.0,,,721.0,3.0,721.0,3.0,3.0,1.0,,,19.0,1.0,,,721.0,3.0,,
7597,,2007,7,21,22.0,44.0,13.5,10.0,5.2,5.2,5.0,5.6,,,,,TAJIKISTAN,,"TAJIKISTAN:  RASHT, ASHT",38.936,70.485,40,12.0,1.0,,,,,,,,,,,12.0,1.0,,,,,,,,,,
5599,,2001,6,1,14.0,0.0,43.6,62.0,5.0,5.0,4.6,5.0,,,,,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH:  PARVAN,35.169,69.389,40,4.0,1.0,,,20.0,1.0,,1.0,,2.0,,2.0,4.0,1.0,,,20.0,1.0,,,,2.0,,
5771,,2004,4,5,21.0,24.0,4.0,187.0,6.5,6.5,,6.4,,,,,AFGHANISTAN,,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",36.512,71.029,40,3.0,1.0,,,5.0,1.0,,,,,,,3.0,1.0,,,5.0,1.0,,,,,,
10301,,2018,1,31,7.0,7.0,,191.0,6.1,6.1,,,,,,,AFGHANISTAN,,AFGHANISTAN; PAKISTAN:  BALUCHISTAN,36.543,70.816,40,2.0,1.0,,,15.0,1.0,,,,,,,2.0,1.0,,,15.0,1.0,,,,,,
7594,Tsu,2007,9,30,5.0,23.0,34.0,10.0,7.4,7.4,,,,,,,NEW ZEALAND,,NEW ZEALAND:  AUCKLAND ISLANDS,-49.418,163.954,170,,,,,,,,,,,,,,,,,,,,,,,,
10101,Tsu,2014,6,23,19.0,20.0,34.0,20.0,6.9,6.9,,,,,,,NEW ZEALAND,,NEW ZEALAND:  SSE OF RAOUL ISLAND,-29.977,-177.725,170,,,,,,,,,,,,,,,,,,,,,,,,
10196,Tsu,2016,9,1,16.0,37.0,3.0,19.0,7.0,7.0,,,,,,5.0,NEW ZEALAND,,NEW ZEALAND:  GISBORNE,-37.359,179.146,170,,,,,,,,,,,,,,,,,,,,,,,,
8952,,2001,1,1,6.0,57.0,4.1,33.0,7.5,7.5,7.2,6.4,,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO,6.898,126.579,170,,,,,,,,,,,,,,,,,,,,,,,,
7700,,2007,11,7,4.0,12.0,38.6,72.0,5.1,,,5.1,,,,,PHILIPPINES,,PHILIPPINES:  BOHOL ISLAND:  MABINI,9.721,124.647,170,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
9432,,2010,7,23,22.0,51.0,12.4,586.0,7.6,7.6,,6.9,,,,4.0,PHILIPPINES,,PHILIPPINES:  CELEBES SEA:  MORO GULF,6.486,123.467,170,,,,,,,,,,,,,,,,,,,,,,,,
10338,,2015,7,3,6.0,43.0,54.0,32.0,6.1,6.1,,,,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO,10.169,125.891,170,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
5706,,2003,7,15,20.0,27.0,50.5,10.0,7.6,7.6,7.6,6.1,,,,,INDIAN OCEAN,,INDIAN OCEAN:  FELT IN MALDIVES,-2.598,68.382,60,,,,,,,,,,,,,,,,,,,,,,,,
8380,,2009,5,19,17.0,35.0,0.6,2.0,5.7,5.7,5.3,5.7,,,,,SAUDI ARABIA,,SAUDI ARABIA: WESTERN,25.292,37.744,140,,,,,7.0,1.0,,,,,,,,,,,7.0,1.0,,,,,,
8792,,2009,12,6,21.0,51.0,59.8,2.0,3.5,,,,3.5,,,,SOUTH AFRICA,,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,10,2.0,1.0,,,3.0,1.0,,,,,,,2.0,1.0,,,3.0,1.0,,,,,,
10330,,2018,5,3,11.0,17.0,,,2.1,,,,2.1,,,,SOUTH AFRICA,,SOUTH AFRICA:  WEST RAND,-26.4,27.5,10,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,
7404,Tsu,2003,12,27,4.0,55.0,25.4,10.0,6.1,6.1,5.9,5.9,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-22.107,169.35,170,,,,,,,,,,,,,,,,,,,,,,,,
7800,Tsu,2008,4,9,12.0,46.0,12.7,33.0,7.3,7.3,7.3,6.3,,,,,NEW CALEDONIA,,NEW CALEDONIA: LOYALTY ISLANDS,-20.071,168.892,170,,,,,,,,,,,,,,,,,,,,,,,,
10190,Tsu,2016,8,12,1.0,26.0,28.0,16.0,7.2,7.2,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-22.477,173.117,170,,,,,,,,,,,,,,,,,,,,,,,,
10272,Tsu,2017,10,31,0.0,42.0,6.0,11.0,6.8,6.8,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.66,169.203,170,,,,,,,,,,,,,,,,,,,,,,,,
10273,Tsu,2017,11,1,2.0,23.0,56.0,10.0,6.6,6.6,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.63,168.884,170,,,,,,,,,,,,,,,,,,,,,,,,
10281,Tsu,2017,11,19,22.0,43.0,29.0,10.0,7.0,7.0,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.334,168.683,170,,,,,,,,,,,,,,,,,,,,,,,,
10359,Tsu,2018,8,29,3.0,51.0,56.0,28.0,7.1,7.1,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-22.066,170.05,170,,,,,,,,,,,,,,,,,,,,,,,,
9172,Tsu,2010,5,29,11.0,46.0,50.3,10.0,4.4,,,4.4,,,,,USA TERRITORY,MP,"ANATAHAN REGION, N. MARIANA ISLANDS",16.591,145.682,170,,,,,,,,,,,,,,,,,,,,,,,,
9612,Tsu,2010,8,13,21.0,19.0,33.0,10.0,6.9,6.9,6.9,6.5,,,,,USA TERRITORY,GU,"GUAM, NORTHERN MARIANA ISLANDS",12.484,141.476,170,,,,,,,,,,,,,,,,,,,,,,,,
10188,,2016,7,29,21.0,19.0,14.0,196.0,7.7,7.7,,,,,,4.0,USA TERRITORY,MP,NORTHERN MARIANA ISLANDS,18.543,145.507,170,,,,,,,,,,,,,,,,,,,,,,,,
10114,Tsu,2008,8,26,8.0,7.0,8.5,10.0,5.0,,,5.0,,,,,ATLANTIC OCEAN,,ATLANTIC OCEAN:  SOUTH,-52.533,26.417,70,,,,,,,,,,,,,,,,,,,,,,,,
5672,Tsu,2003,1,20,8.0,43.0,6.0,33.0,7.3,7.3,7.8,6.7,,,,,SOLOMON ISLANDS,,"SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL",-10.491,160.77,170,,,,,,,,,,,,,,,,,,,,,,,,
8136,Tsu,2007,9,2,1.0,5.0,18.1,35.0,7.2,7.2,7.3,5.9,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-11.61,165.762,170,,,,,,,,,,,,,,,,,,,,,,,,
8572,,2009,10,7,22.0,18.0,51.2,35.0,7.8,7.8,7.9,6.4,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.517,166.382,170,,,,,,,,,,,,,,,,,,,,,,,,
8672,Tsu,2010,1,3,21.0,48.0,5.3,26.0,6.6,6.6,6.4,6.0,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-8.743,157.477,170,,,,,,,,,,,,,,,,,,,,,,,,
8692,Tsu,2010,1,5,12.0,15.0,32.2,15.0,6.8,6.8,6.7,6.2,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.019,157.551,170,,,,,,,,,,,,,,,,,,,,,,,,
9963,Tsu,2013,2,8,15.0,26.0,38.4,21.0,7.0,7.0,6.9,6.4,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.928,166.018,170,,,,,,,,,,,,,,,,,,,,,,,,
10084,Tsu,2014,4,12,20.0,14.0,3.0,23.0,7.6,7.6,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.27,162.148,170,,,,,,,,,,,,,,,,,,,,,,,,
10085,Tsu,2014,4,13,12.0,36.0,23.0,39.0,7.4,7.4,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.463,162.051,170,,,,,,,,,,,,,,,,,,,,,,,,
10147,Tsu,2015,7,10,4.0,12.0,54.0,12.0,6.7,6.7,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.307,158.403,170,,,,,,,,,,,,,,,,,,,,,,,,
10146,Tsu,2015,7,18,2.0,28.0,22.0,11.0,7.0,7.0,,,,,,8.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.401,165.141,170,,,,,,,,,,,,,,,,,,,,,,,,
10219,Tsu,2016,12,9,19.0,11.0,24.0,20.0,6.9,6.9,,,,,,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.749,161.132,170,,,,,,,,,,,,,,,,,,,,,,,,
5583,,2000,11,17,21.0,1.0,56.4,33.0,7.8,7.8,8.0,6.2,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW BRITAIN,-5.496,151.781,170,,,,,,,,,,,,,,,,,,,,,,,,
6775,,2005,9,9,7.0,26.0,43.7,90.0,7.7,7.7,,6.3,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW IRELAND,-4.539,153.474,170,,,,,,,,,,,,,,,,,,,,,,,,
10091,Tsu,2014,4,19,13.0,29.0,21.0,43.0,7.5,7.5,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  SOLOMON SEA,-6.755,155.024,170,,,,,,,,,,,,,,,,,,,,,,,,
10133,Tsu,2015,3,29,23.0,48.0,1.0,41.0,7.5,7.5,,,,,,6.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.729,152.562,170,,,,,,,,,,,,,,,,,,,,,,,,
10220,Tsu,2016,12,17,10.0,51.0,5.0,95.0,7.9,7.9,,,,,,7.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.505,153.522,170,,,,,,,,,,,,,,,,,,,,,,,,
10313,,2018,2,28,2.0,45.0,45.0,16.0,6.1,6.1,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  S HIGHLANDS,-6.182,142.492,170,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10312,,2018,3,4,19.0,56.0,18.0,10.0,6.0,6.0,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  S HIGHLANDS,-6.307,142.62,170,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,,,,,
10311,,2018,3,6,14.0,13.0,6.0,10.0,6.7,6.7,,,,,,,PAPUA NEW GUINEA,,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.294,142.607,170,25.0,1.0,,,,,,,1.0,1.0,,,25.0,1.0,,,,,,,1.0,1.0,,
10126,,2015,2,21,21.0,21.0,8.0,7.0,3.6,,,,3.6,,,,BOSNIA-HERZEGOVINA,,BALKANS NW:  BOSNIA-HERZEGOVINA:,44.534,18.934,130,4.0,1.0,,,1.0,1.0,,,,,,,4.0,1.0,,,1.0,1.0,,,,,,
7409,,2006,9,29,18.0,23.0,5.9,52.0,5.5,5.5,4.8,5.3,,,,,TRINIDAD AND TOBAGO,,TRINIDAD:  GASPARILLO,10.814,-61.758,90,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
7694,Tsu,2007,12,9,7.0,28.0,20.8,153.0,7.8,7.8,,7.0,,,,,KERMADEC ISLANDS (NEW ZEALAND),,KERMADEC ISLANDS,-25.996,-177.514,170,,,,,,,,,,,,,,,,,,,,,,,,
9822,Tsu,2011,7,6,19.0,3.0,18.2,17.0,7.6,7.6,7.8,7.0,,,,,KERMADEC ISLANDS (NEW ZEALAND),,NEW ZEALAND: KERMADEC ISLANDS,-29.539,-176.34,170,,,,,,,,,,,,,,,,,,,,,,,,
9846,Tsu,2011,10,21,17.0,57.0,16.1,33.0,7.4,7.4,7.5,6.4,,,,,KERMADEC ISLANDS (NEW ZEALAND),,KERMADEC ISLANDS,-28.993,-176.238,170,,,,,,,,,,,,,,,,,,,,,,,,
10192,Tsu,2016,8,19,7.0,33.0,11.0,10.0,7.4,7.4,,,,,,,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,,SOUTH SANDWICH ISLANDS,-55.285,-31.877,70,,,,,,,,,,,,,,,,,,,,,,,,
5652,,2002,9,22,23.0,53.0,14.6,9.0,4.8,,,4.8,5.0,,,6.0,UK,,"UNITED KINGDOM:  MANSFIELD, DUDLEY",52.52,-2.15,120,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
7526,,2007,4,28,7.0,18.0,11.3,10.0,4.6,,,4.6,5.0,,,6.0,UK,,UNITED KINGDOM:  ENGLAND:  FOLKESTONE,51.085,1.009,120,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
7872,,2008,2,27,0.0,56.0,47.8,18.0,4.8,,,4.8,5.3,,,,UK,,UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE,53.403,-0.332,120,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0
5608,,2001,9,9,23.0,59.0,18.0,5.0,4.2,,,4.2,,,,6.0,USA,CA,CALIFORNIA:  LOS ANGELES,34.059,-118.387,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5631,,2002,4,20,10.0,50.0,47.5,11.0,5.2,5.2,4.2,5.2,,,,7.0,USA,NY,"NEW YORK:  CLINTON, ESSEX, AU SABLE FORKS",44.513,-73.699,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5680,,2003,2,22,12.0,19.0,10.5,1.0,5.2,5.2,4.8,4.9,,,,6.0,USA,CA,CALIFORNIA:  BIG BEAR CITY,34.31,-116.848,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5703,,2003,4,29,8.0,59.0,39.0,20.0,4.6,4.6,,4.4,,,,6.0,USA,AL,"ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD",34.494,-85.629,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5698,,2003,6,6,12.0,29.0,34.0,3.0,4.0,4.0,,3.9,,,,6.0,USA,KY,KENTUCKY:  BARDWELL,36.87,-88.98,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5803,,2004,9,28,17.0,15.0,24.2,9.0,6.0,6.0,5.8,5.4,,,,6.0,USA,CA,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL",35.819,-120.364,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6764,,2005,7,26,4.0,8.0,37.1,13.0,5.6,5.6,5.2,5.7,,,,6.0,USA,MT,"MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES",45.365,-112.615,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7522,,2007,5,8,15.0,46.0,49.1,14.0,4.5,4.5,,4.8,4.7,,,5.0,USA,MT,MONTANA:  SHERIDAN,45.394,-112.13,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7596,,2007,7,20,11.0,42.0,22.3,5.0,4.2,4.2,,,,,,,USA,CA,CALIFORNIA:  MONTCLAIR,37.804,-122.193,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7698,,2007,10,31,3.0,4.0,54.8,10.0,5.6,5.6,5.1,5.3,,,,,USA,CA,CALIFORNIA:  SAN JOSE,37.434,-121.774,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7823,,2008,4,18,9.0,36.0,59.1,14.0,5.3,5.3,4.8,5.1,,,,,USA,,ILLINOIS:  WEST SALEM,38.452,-87.886,150,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
8128,,2008,4,26,6.0,40.0,10.6,1.0,5.0,5.0,4.8,4.8,4.7,,,,USA,,NEVADA:  FALLON,39.52,-119.93,150,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
8166,,2008,7,29,18.0,42.0,15.7,15.0,5.4,5.4,5.5,5.5,,,,6.0,USA,CA,CALIFORNIA:  LOS ANGELES,33.953,-117.761,150,,,,,8.0,1.0,,1.0,,,,1.0,,,,,8.0,1.0,,1.0,,,,1.0
9764,,2010,6,15,4.0,26.0,58.4,5.0,5.8,5.8,5.7,5.6,,,,,USA,,CALIFORNIA:  OCOTILLO,32.7,-115.921,150,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
9826,,2010,12,19,5.0,5.0,30.0,5.0,3.7,,3.7,,,,,,USA,OK,OKLAHOMA:  LUTHER,35.827,-96.772,150,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
9832,,2011,2,17,22.0,47.0,21.5,1.0,3.1,,,,3.1,,,,USA,,COLORADO:  PAONIA,38.947,-107.497,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9889,,2011,11,8,2.0,46.0,57.0,5.0,5.0,5.0,,4.7,,,,,USA,OK,"OKLAHOMA:  SPARKS, PRAGUE",35.531,-96.788,150,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
9953,Tsu,2013,1,5,8.0,58.0,19.3,10.0,7.5,7.5,7.7,6.4,,,,,USA,AK,ALASKA:  SOUTHEASTERN,55.393,-134.652,150,,,,,,,,,,,,,,,,,,,,1.0,,,,
10309,,2014,2,9,2.0,16.0,49.0,5.0,4.1,4.1,,,,,,4.0,USA,OK,OKLAHOMA:  GUTHRIE,35.937,-97.271,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10172,,2016,1,24,10.0,30.0,56.0,126.0,7.1,7.1,,,,,,6.0,USA,AK,ALASKA:  KENAI,59.658,-153.452,150,,,,,,,,1.0,4.0,1.0,,,,,,,,,,1.0,4.0,1.0,,
10300,Tsu,2018,1,23,9.0,31.0,42.0,25.0,7.9,7.9,,,,,,,USA,AK,ALASKA:  KODIAK ISLAND,56.046,-149.073,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5646,,2002,9,2,1.0,0.0,3.2,10.0,5.2,5.2,,5.1,,,,,IRAN,,"IRAN: KAK, RAZAN, SIZAN",35.701,48.838,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
5704,,2003,7,3,14.0,59.0,32.2,41.0,5.2,5.2,4.9,5.2,,,,,IRAN,,"IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ",35.476,60.784,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,90.0,2.0
5747,,2003,12,11,16.0,28.0,17.3,33.0,5.0,,,5.0,,,,,IRAN,,IRAN:  WESTERN:  MASJED-E- SOLEYMAN,31.953,49.209,140,,0.0,,,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,5.0,1.0,,1.0,1.0,1.0,,
5756,,2004,1,14,16.0,58.0,48.1,12.0,5.2,5.2,,5.4,,,,,IRAN,,IRAN:  SOUTHERN:  FIRUZABAD,27.695,52.397,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5779,,2004,5,8,4.0,39.0,25.0,67.0,5.0,,,5.0,,,,,IRAN,,IRAN:  KAZERUN,29.881,51.474,140,,,,,,,,1.0,4.0,1.0,4.0,1.0,,,,,,,,1.0,4.0,1.0,6.0,1.0
5830,,2004,11,19,23.0,49.0,37.1,37.0,4.8,,,4.8,,,,,IRAN,,IRAN:  W,32.023,48.836,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5814,,2004,11,22,4.0,1.0,30.4,36.0,5.0,5.0,4.0,5.0,,,,,IRAN,,"IRAN:  KHORRAMABAD, POL-E DOKHTAR",33.297,47.977,140,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,1.0,,
5852,,2005,3,13,3.0,31.0,23.0,54.0,6.0,6.0,5.4,5.9,,,,,IRAN,,IRAN:  SARAVAN,27.095,61.887,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6768,,2005,8,9,5.0,9.0,20.8,10.0,5.1,,,5.1,5.0,,,,IRAN,,IRAN:  FIRUZABAD,28.85,52.56,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7232,,2006,3,25,7.0,28.0,57.6,18.0,5.9,5.9,5.5,5.7,,,,,IRAN,,IRAN:  SOUTHERN,27.574,55.685,140,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,
7243,,2006,5,7,6.0,20.0,53.7,14.0,4.1,,4.1,4.8,,,,,IRAN,,IRAN:  ZARAND,30.79,56.7,140,,,,,70.0,2.0,,1.0,,1.0,,1.0,,,,,70.0,2.0,,1.0,,2.0,,
7246,,2006,6,3,7.0,15.0,35.6,5.0,5.1,,,,5.1,,,,IRAN,,IRAN:  SOUTHERN:  QESHM,26.759,55.843,140,2.0,1.0,,,4.0,1.0,,1.0,,2.0,,2.0,2.0,1.0,,,4.0,1.0,,1.0,,2.0,,
7483,,2007,3,6,22.0,32.0,6.8,16.0,4.7,,,4.7,,,,,IRAN,,IRAN:  WESTERN:  DORUD,33.49,48.93,140,,,,,35.0,1.0,,1.0,,,,,,,,,35.0,1.0,,1.0,,,,
7535,,2007,6,18,14.0,29.0,48.2,5.0,5.5,5.5,5.1,5.3,,,,,IRAN,,IRAN:  QOM,34.437,50.833,140,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
7703,,2007,11,20,5.0,20.0,3.4,7.0,4.8,,,4.8,4.9,,,,IRAN,,"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN",31.68,49.93,140,,,,,30.0,1.0,,1.0,,1.0,,1.0,,,,,30.0,1.0,,1.0,,1.0,,
7767,,2008,2,13,20.0,55.0,31.5,14.0,4.9,,4.9,4.5,4.2,,,,IRAN,,IRAN:  NASIRABAD,31.73,51.2,140,,,,,10.0,1.0,,1.0,,,,,,,,,10.0,1.0,,1.0,,,70.0,2.0
8129,,2008,5,1,0.0,15.0,27.4,16.0,4.5,,,4.5,4.7,,,,IRAN,,"IRAN:  LORESTAN, BOROUJERD",33.86,48.59,140,,,,,100.0,1.0,,1.0,,,,,,,,,100.0,2.0,,1.0,,,,
8121,,2008,7,3,23.0,10.0,2.0,10.0,5.0,5.0,4.2,4.9,,,,,IRAN,,IRAN:  NE:  KATKAN,35.5,58.8,140,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
8253,,2008,12,7,13.0,36.0,21.3,15.0,5.4,5.4,5.2,5.7,,,,,IRAN,,IRAN:  S,26.99,55.8,140,,,,,5.0,1.0,,1.0,,,,,,,,,5.0,1.0,,1.0,,,,1.0
